,hashtags,symbols,user_mentions,urls,id,id_str,indices,media_url,media_url_https,url,display_url,expanded_url,type,sizes.thumb.w,sizes.thumb.h,sizes.thumb.resize,sizes.medium.w,sizes.medium.h,sizes.medium.resize,sizes.small.w,sizes.small.h,sizes.small.resize,sizes.large.w,sizes.large.h,sizes.large.resize,tweet_id
1051,,[],,,703611476301516800,703611476301516800,"[117, 140]",http://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,https://t.co/JSmX1FIEaW,pic.twitter.com/JSmX1FIEaW,https://twitter.com/dog_rates/status/703611486317502464/photo/1,photo,150,150,crop,720,720,fit,680,680,fit,720,720,fit,703611486317502464
1052,,[],,,703424980705538048,703424980705538048,"[112, 135]",http://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,https://t.co/6JYLpUmBrC,pic.twitter.com/6JYLpUmBrC,https://twitter.com/dog_rates/status/703425003149250560/photo/1,photo,150,150,crop,1024,576,fit,680,383,fit,1024,576,fit,703425003149250560
1053,,[],,,703407224702414850,703407224702414850,"[53, 76]",http://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,https://t.co/GUbFF4o6dZ,pic.twitter.com/GUbFF4o6dZ,https://twitter.com/dog_rates/status/703407252292673536/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,703407252292673536
1054,,[],,,703382800452493312,703382800452493312,"[88, 111]",http://pbs.twimg.com/media/CcLq7ioXIAATzmP.jpg,https://pbs.twimg.com/media/CcLq7ioXIAATzmP.jpg,https://t.co/B9dOrmnPVt,pic.twitter.com/B9dOrmnPVt,https://twitter.com/dog_rates/status/703382836347330562/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,703382836347330562
1055,,[],,,703356390035714048,703356390035714048,"[111, 134]",http://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,https://t.co/8rc5I22bBf,pic.twitter.com/8rc5I22bBf,https://twitter.com/dog_rates/status/703356393781329922/photo/1,photo,150,150,crop,316,356,fit,316,356,fit,316,356,fit,703356393781329922
1056,,[],,,703268508835176448,703268508835176448,"[42, 65]",http://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,https://t.co/eBcqv9SPkY,pic.twitter.com/eBcqv9SPkY,https://twitter.com/dog_rates/status/703268521220972544/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,703268521220972544
1057,,[],,,703079038101929984,703079038101929984,"[116, 139]",http://pbs.twimg.com/media/CcHWqPsWwAAVR8J.jpg,https://pbs.twimg.com/media/CcHWqPsWwAAVR8J.jpg,https://t.co/hMjzhdUHaW,pic.twitter.com/hMjzhdUHaW,https://twitter.com/dog_rates/status/703079050210877440/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,703079050210877440
1058,,[],,,703041942922383361,703041942922383361,"[102, 125]",http://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,https://t.co/iHe6liLwWR,pic.twitter.com/iHe6liLwWR,https://twitter.com/dog_rates/status/703041949650034688/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,703041949650034688
1059,,[],,,702932120042397696,702932120042397696,"[114, 137]",http://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,https://pbs.twimg.com/media/CcFRCfRW4AA5a72.jpg,https://t.co/LUFnwzznaV,pic.twitter.com/LUFnwzznaV,https://twitter.com/dog_rates/status/702932127499816960/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,702932127499816960
1060,,[],,,702684938378874880,702684938378874880,"[65, 88]",http://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,https://t.co/d2b5C2R0aO,pic.twitter.com/d2b5C2R0aO,https://twitter.com/dog_rates/status/702684942141153280/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,702684942141153280
1061,,[],,,702671112556158976,702671112556158976,"[125, 148]",http://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,https://t.co/MpH1Fe9LhZ,pic.twitter.com/MpH1Fe9LhZ,https://twitter.com/dog_rates/status/702671118226825216/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,702671118226825216
1062,,[],,,702598091703250944,702598091703250944,"[109, 132]",http://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,https://t.co/IpAoztle2s,pic.twitter.com/IpAoztle2s,https://twitter.com/dog_rates/status/702598099714314240/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,702598099714314240
1063,,[],,,702539494201782274,702539494201782274,"[113, 136]",http://pbs.twimg.com/media/Cb_r8qCUcAI3yjK.jpg,https://pbs.twimg.com/media/Cb_r8qCUcAI3yjK.jpg,https://t.co/4EnShAQjv6,pic.twitter.com/4EnShAQjv6,https://twitter.com/dog_rates/status/702539513671897089/photo/1,photo,150,150,crop,1024,664,fit,680,441,fit,1024,664,fit,702539513671897089
1064,,[],,,702321133908054017,702321133908054017,"[50, 73]",http://pbs.twimg.com/media/Cb8lWajW0AEDOsY.jpg,https://pbs.twimg.com/media/Cb8lWajW0AEDOsY.jpg,https://t.co/7u8mM99Tj5,pic.twitter.com/7u8mM99Tj5,https://twitter.com/dog_rates/status/702321140488925184/photo/1,photo,150,150,crop,764,1024,fit,507,680,fit,764,1024,fit,702321140488925184
1065,,[],,,702276744527618049,702276744527618049,"[63, 86]",http://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,https://t.co/rSNCEiTtfI,pic.twitter.com/rSNCEiTtfI,https://twitter.com/dog_rates/status/702276748847800320/photo/1,photo,150,150,crop,577,1024,fit,383,680,fit,577,1024,fit,702276748847800320
1066,,[],,,702217432463708160,702217432463708160,"[89, 112]",http://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,https://t.co/y35Y1TJERY,pic.twitter.com/y35Y1TJERY,https://twitter.com/dog_rates/status/702217446468493312/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,702217446468493312
1067,,[],,,701981383707725824,701981383707725824,"[60, 83]",http://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,https://t.co/fZRob6eotY,pic.twitter.com/fZRob6eotY,https://twitter.com/dog_rates/status/701981390485725185/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,701981390485725185
1068,,[],,,701952810871435266,701952810871435266,"[117, 140]",http://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,https://t.co/KInss2PXyX,pic.twitter.com/KInss2PXyX,https://twitter.com/dog_rates/status/701952816642965504/photo/1,photo,150,150,crop,604,404,fit,604,404,fit,604,404,fit,701952816642965504
1069,,[],,,701889181371465729,701889181371465729,"[92, 115]",http://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,https://t.co/rH9SQgZUnQ,pic.twitter.com/rH9SQgZUnQ,https://twitter.com/dog_rates/status/701889187134500865/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,701889187134500865
1070,,[],,,701601582807445506,701601582807445506,"[117, 140]",http://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,https://t.co/MWw3pVMhJA,pic.twitter.com/MWw3pVMhJA,https://twitter.com/dog_rates/status/701601587219795968/photo/1,photo,150,150,crop,640,640,fit,640,640,fit,640,640,fit,701601587219795968
1071,,[],,,701570466310397952,701570466310397952,"[116, 139]",http://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,https://t.co/yVdMsVYHIx,pic.twitter.com/yVdMsVYHIx,https://twitter.com/dog_rates/status/701570477911896070/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,701570477911896070
1072,,[],,,701545177110937600,701545177110937600,"[113, 136]",http://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,https://t.co/SDVkc4m96M,pic.twitter.com/SDVkc4m96M,https://twitter.com/dog_rates/status/701545186879471618/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,701545186879471618
1073,,[],,,701214695424991232,701214695424991232,"[80, 103]",http://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,https://t.co/JKXh0NbBNL,pic.twitter.com/JKXh0NbBNL,https://twitter.com/dog_rates/status/701214700881756160/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,701214700881756160
1074,,[],,,700890380988981249,700890380988981249,"[115, 138]",http://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,https://t.co/TBv7Qh1zxZ,pic.twitter.com/TBv7Qh1zxZ,https://twitter.com/dog_rates/status/700890391244103680/photo/1,photo,150,150,crop,785,1023,fit,522,680,fit,785,1023,fit,700890391244103680
1075,,[],,,700864147752402944,700864147752402944,"[81, 104]",http://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,https://t.co/ItSsE92gCW,pic.twitter.com/ItSsE92gCW,https://twitter.com/dog_rates/status/700864154249383937/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,700864154249383937
1076,,[],,,700847557816295424,700847557816295424,"[111, 134]",http://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,https://t.co/110Eeg7KW3,pic.twitter.com/110Eeg7KW3,https://twitter.com/dog_rates/status/700847567345688576/photo/1,photo,150,150,crop,766,1024,fit,509,680,fit,766,1024,fit,700847567345688576
1077,,[],,,700796971284635648,700796971284635648,"[114, 137]",http://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,https://pbs.twimg.com/media/Cbm7IeUXIAA6Lc-.jpg,https://t.co/5XaR0kj8cr,pic.twitter.com/5XaR0kj8cr,https://twitter.com/dog_rates/status/700796979434098688/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,700796979434098688
1078,,[],,,700747775256821764,700747775256821764,"[116, 139]",http://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,https://t.co/22x9SbCYCU,pic.twitter.com/22x9SbCYCU,https://twitter.com/dog_rates/status/700747788515020802/photo/1,photo,150,150,crop,960,720,fit,680,510,fit,960,720,fit,700747788515020802
1079,,[],,,700518050383028224,700518050383028224,"[79, 102]",http://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,https://t.co/JQGMP7kzjD,pic.twitter.com/JQGMP7kzjD,https://twitter.com/dog_rates/status/700518061187723268/photo/1,photo,150,150,crop,960,936,fit,680,663,fit,960,936,fit,700518061187723268
1080,,[],,,700505126490886144,700505126490886144,"[63, 86]",http://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,https://t.co/5fMdH8GFaq,pic.twitter.com/5fMdH8GFaq,https://twitter.com/dog_rates/status/700505138482569216/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,700505138482569216
1081,,[],,,700462006156054530,700462006156054530,"[115, 138]",http://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,https://t.co/ALO02IAKCn,pic.twitter.com/ALO02IAKCn,https://twitter.com/dog_rates/status/700462010979500032/photo/1,photo,150,150,crop,576,1024,fit,383,680,fit,576,1024,fit,700462010979500032
1082,,[],,,700167508985298945,700167508985298945,"[42, 65]",http://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,https://t.co/A0h4lnhU4s,pic.twitter.com/A0h4lnhU4s,https://twitter.com/dog_rates/status/700167517596164096/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,700167517596164096
1083,,[],,,700151417617694720,700151417617694720,"[89, 112]",http://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,https://t.co/o9aJVPB25n,pic.twitter.com/o9aJVPB25n,https://twitter.com/dog_rates/status/700151421916807169/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,700151421916807169
1084,,[],,,700143743228207110,700143743228207110,"[117, 140]",http://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,https://t.co/Fbdr5orUrJ,pic.twitter.com/Fbdr5orUrJ,https://twitter.com/dog_rates/status/700143752053182464/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,700143752053182464
1085,,[],,,700062708859666432,700062708859666432,"[115, 138]",http://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,https://pbs.twimg.com/media/CbcfUxoUAAAlHGK.jpg,https://t.co/UtFI7eUCjE,pic.twitter.com/UtFI7eUCjE,https://twitter.com/dog_rates/status/700062718104104960/photo/1,photo,150,150,crop,640,640,fit,640,640,fit,640,640,fit,700062718104104960
1086,,[],,,700029279581708288,700029279581708288,"[115, 138]",http://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,https://t.co/8Nuny4lLE3,pic.twitter.com/8Nuny4lLE3,https://twitter.com/dog_rates/status/700029284593901568/photo/1,photo,150,150,crop,809,809,fit,680,680,fit,809,809,fit,700029284593901568
1087,,[],,,700002054861889536,700002054861889536,"[117, 140]",http://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,https://t.co/x0ZDlNqfb1,pic.twitter.com/x0ZDlNqfb1,https://twitter.com/dog_rates/status/700002074055016451/photo/1,photo,150,150,crop,577,765,fit,513,680,fit,577,765,fit,700002074055016451
1088,,[],,,699801805379735552,699801805379735552,"[95, 118]",http://pbs.twimg.com/media/CbYyCMbWEAAg7hR.jpg,https://pbs.twimg.com/media/CbYyCMbWEAAg7hR.jpg,https://t.co/qI8yvqKG02,pic.twitter.com/qI8yvqKG02,https://twitter.com/dog_rates/status/699801817392291840/photo/1,photo,150,150,crop,577,1024,fit,383,680,fit,577,1024,fit,699801817392291840
1089,,[],,,699788867692531712,699788867692531712,"[71, 94]",http://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,https://t.co/5bjrIRqByp,pic.twitter.com/5bjrIRqByp,https://twitter.com/dog_rates/status/699788877217865730/photo/1,photo,150,150,crop,750,1000,fit,510,680,fit,750,1000,fit,699788877217865730
1090,,[],,,699779623626870785,699779623626870785,"[25, 48]",http://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,https://t.co/B28ebc5LzQ,pic.twitter.com/B28ebc5LzQ,https://twitter.com/dog_rates/status/699779630832685056/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,699779630832685056
1091,,[],,,699775876779663360,699775876779663360,"[117, 140]",http://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,https://t.co/TEHu55ZQKD,pic.twitter.com/TEHu55ZQKD,https://twitter.com/dog_rates/status/699775878809702401/photo/1,photo,150,150,crop,464,352,fit,464,352,fit,464,352,fit,699775878809702401
1092,,[],,,699691737665642497,699691737665642497,"[117, 140]",http://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,https://pbs.twimg.com/media/CbXN7aPWIAE0Xt1.jpg,https://t.co/ZJnCxlIf62,pic.twitter.com/ZJnCxlIf62,https://twitter.com/dog_rates/status/699691744225525762/photo/1,photo,150,150,crop,628,845,fit,505,680,fit,628,845,fit,699691744225525762
1093,,[],,,699446858545020928,699446858545020928,"[106, 129]",http://pbs.twimg.com/media/CbTvNkbWwAAtdcV.jpg,https://pbs.twimg.com/media/CbTvNkbWwAAtdcV.jpg,https://t.co/9fojElzIxx,pic.twitter.com/9fojElzIxx,https://twitter.com/dog_rates/status/699446877801091073/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,699446877801091073
1094,,[],,,699434513307471874,699434513307471874,"[78, 101]",http://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,https://t.co/hTE2PEwGvi,pic.twitter.com/hTE2PEwGvi,https://twitter.com/dog_rates/status/699434518667751424/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,699434518667751424
1095,,[],,,699423667558731776,699423667558731776,"[55, 78]",http://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,https://t.co/b8ncwl6TlE,pic.twitter.com/b8ncwl6TlE,https://twitter.com/dog_rates/status/699423671849451520/photo/1,photo,150,150,crop,1022,1024,fit,679,680,fit,1022,1024,fit,699423671849451520
1096,,[],,,699413904074665988,699413904074665988,"[115, 138]",http://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,https://t.co/6r4GFZY5WS,pic.twitter.com/6r4GFZY5WS,https://twitter.com/dog_rates/status/699413908797464576/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,699413908797464576
1097,,[],,,699370841985851393,699370841985851393,"[116, 139]",http://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,https://t.co/iNFIHvcVur,pic.twitter.com/iNFIHvcVur,https://twitter.com/dog_rates/status/699370870310113280/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,699370870310113280
1098,,[],,,699323436762603521,699323436762603521,"[60, 83]",http://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,https://t.co/Rizm1LWh4z,pic.twitter.com/Rizm1LWh4z,https://twitter.com/dog_rates/status/699323444782047232/photo/1,photo,150,150,crop,1024,768,fit,680,510,fit,1024,768,fit,699323444782047232
1099,,[],,,699088574608707585,699088574608707585,"[116, 139]",http://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,https://pbs.twimg.com/media/CbOpWswWEAE9kvX.jpg,https://t.co/VfLoDZecJ7,pic.twitter.com/VfLoDZecJ7,https://twitter.com/dog_rates/status/699088579889332224/photo/1,photo,150,150,crop,575,1024,fit,382,680,fit,575,1024,fit,699088579889332224
1100,,[],,,699079599976771585,699079599976771585,"[94, 117]",http://pbs.twimg.com/media/CbOhMTpWcAEeFYA.jpg,https://pbs.twimg.com/media/CbOhMTpWcAEeFYA.jpg,https://t.co/A2j2StfNgL,pic.twitter.com/A2j2StfNgL,https://twitter.com/dog_rates/status/699079609774645248/photo/1,photo,150,150,crop,577,1024,fit,383,680,fit,577,1024,fit,699079609774645248
1101,,[],,,699072391083880449,699072391083880449,"[29, 52]",http://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,https://t.co/7WrAWKdBac,pic.twitter.com/7WrAWKdBac,https://twitter.com/dog_rates/status/699072405256409088/video/1,photo,150,150,crop,240,320,fit,240,320,fit,240,320,fit,699072405256409088
1102,,[],,,699036651171897344,699036651171897344,"[53, 76]",http://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,https://t.co/7u6VnZ1UFe,pic.twitter.com/7u6VnZ1UFe,https://twitter.com/dog_rates/status/699036661657767936/photo/1,photo,150,150,crop,1024,818,fit,680,543,fit,1024,818,fit,699036661657767936
1103,,[],,,698989023348576256,698989023348576256,"[68, 91]",http://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,https://t.co/3BrRIWjG35,pic.twitter.com/3BrRIWjG35,https://twitter.com/dog_rates/status/698989035503689728/photo/1,photo,150,150,crop,900,1200,fit,510,680,fit,1536,2048,fit,698989035503689728
1104,,[],,,698953792398692352,698953792398692352,"[117, 140]",http://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,https://t.co/oW9XMYG3F4,pic.twitter.com/oW9XMYG3F4,https://twitter.com/dog_rates/status/698953797952008193/photo/1,photo,150,150,crop,732,732,fit,680,680,fit,732,732,fit,698953797952008193
1105,,[],,,698907962606292992,698907962606292992,"[60, 83]",http://pbs.twimg.com/media/CbMFFsnXEAA1mkH.jpg,https://pbs.twimg.com/media/CbMFFsnXEAA1mkH.jpg,https://t.co/GXq43zFfBu,pic.twitter.com/GXq43zFfBu,https://twitter.com/dog_rates/status/698907974262222848/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,698907974262222848
1106,,[],,,698710700634591234,698710700634591234,"[87, 110]",http://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,https://t.co/rKjK88D05Z,pic.twitter.com/rKjK88D05Z,https://twitter.com/dog_rates/status/698710712454139905/photo/1,photo,150,150,crop,768,1024,fit,510,680,fit,768,1024,fit,698710712454139905
1107,,[],,,698703472636641280,698703472636641280,"[93, 116]",http://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,https://t.co/hEH19t1eFp,pic.twitter.com/hEH19t1eFp,https://twitter.com/dog_rates/status/698703483621523456/photo/1,photo,150,150,crop,612,1024,fit,406,680,fit,612,1024,fit,698703483621523456
1108,,[],pootdanielle,,698635005506015234,698635005506015234,"[111, 134]",http://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,https://t.co/rb8nzVNh7F,pic.twitter.com/rb8nzVNh7F,https://twitter.com/dog_rates/status/698635131305795584/video/1,photo,150,150,crop,480,272,fit,480,272,fit,480,272,fit,698635131305795584
1109,,[],,,698549703420612608,698549703420612608,"[104, 127]",http://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,https://t.co/EPdQquc1dG,pic.twitter.com/EPdQquc1dG,https://twitter.com/dog_rates/status/698549713696649216/photo/1,photo,150,150,crop,1024,1024,fit,680,680,fit,1024,1024,fit,698549713696649216
1110,,[],,,698355656588447745,698355656588447745,"[115, 138]",http://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,https://t.co/MrdPZz1CGk,pic.twitter.com/MrdPZz1CGk,https://twitter.com/dog_rates/status/698355670425473025/photo/1,photo,150,150,crop,675,1200,fit,383,680,fit,1024,1820,fit,698355670425473025
1111,,[],Amuly21,,698341973569245184,698341973569245184,"[117, 140]",http://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,https://t.co/VmFfWMjNkp,pic.twitter.com/VmFfWMjNkp,https://twitter.com/dog_rates/status/698342080612007937/video/1,photo,150,150,crop,720,720,fit,680,680,fit,720,720,fit,698342080612007937
